imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt0113321,A casa per le vacanze,Home for the Holidays,1995,3/15/1996,"Comedy, Drama, Romance",103,USA,English,Jodie Foster,"Chris Radant, W.D. Richter",Paramount Pictures,"Holly Hunter, Robert Downey Jr., Anne Bancroft, Charles Durning, Dylan McDermott, Geraldine Chaplin, Steve Guttenberg, Cynthia Stevenson, Claire Danes, Emily Ann Lloyd, Zack Duhame, Austin Pendleton, David Strathairn, Amy Yasbeck, James Lecesne","After losing her job, making out with her soon-to-be former boss, and finding out that her daughter plans to spend Thanksgiving with her boyfriend, Claudia Larson faces spending the holiday with her family.",6.6,11544,"$20,000,000 ","$17,519,169 ",17519169.00,56,99,52
tt2205401,Addicted - Desiderio irresistibile,Addicted,2014,10/10/2014,"Drama, Thriller",106,USA,"Spanish, English",Bille Woodruff,"Christina Welsh, Ernie Barbarash",Codeblack Entertainment,"Boris Kodjoe, Brandon Gonzales, Cameron Mills, Daniel O'Callaghan, Emayatzy Corinealdi, Garrett Hines, Hunter Burke, John Newberg, Kat Graham, Landon Runion, Lauren Marquez, Maria Howell, Omer Mughal, Paul Hall, Sharon Leal",A gallerist risks her family and flourishing career when she enters into an affair with a talented painter and slowly loses control of her life.,5.2,8805,"$5,000,000 ","$17,390,770 ",17534314.00,32,46,10
tt4682788,Escobar - Il fascino del male,Loving Pablo,2017,10/12/2017,"Biography, Crime, Drama",123,"Spain, Bulgaria","English, Spanish",Fernando Leรณn de Aranoa,"Fernando Leรณn de Aranoa, Virginia Vallejo",Escobar Films,"Javier Bardem, Penรฉlope Cruz, Peter Sarsgaard, Julieth Restrepo, ร“scar Jaenada, Fredy Yate, Ricardo Niรฑo, Pedro Calvo, Joavany Alvarez, David Valencia, Santiago Londoรฑo, Juan Sebastiรกn Calero, Quique Mendoza, Ariel Sierra, Julio Nava",A journalist strikes up a romantic relationship with notorious drug lord Pablo Escobar.,6.3,17386,EUR 14582000,"$22,017 ",17535962.00,42,78,75
tt0089348,Invasion U.S.A.,Invasion U.S.A.,1985,1/11/1986,"Action, Thriller",107,USA,"English, Russian, Spanish",Joseph Zito,"James Bruner, Chuck Norris",Cannon Films,"Chuck Norris, Richard Lynch, Melissa Prophet, Alexander Zale, Alex Colon, Eddie Jones, Jon DeVries, James O'Sullivan, Billy Drago, Jaime Sรกnchez, Dehl Berti, Stephen Markle, Shane McCamey, Martin Shakar, James Pax",A one-man army comes to the rescue of the United States when a spy attempts an invasion.,5.5,8594,"$10,000,000 ","$17,536,256 ",17536256.00,29,111,69
tt0095409,La grande promessa,Johnny Be Good,1988,5/13/1989,"Comedy, Sport",91,USA,English,Bud S. Smith,"Steve Zacharias, Jeff Buhai",Zacharias-Buhai Productions,"Anthony Michael Hall, Robert Downey Jr., Paul Gleason, Uma Thurman, Steve James, Seymour Cassel, Michael Greene, Marshall Bell, Deborah May, Michael Alldredge, Jennifer Tilly, Jon Stafford, Peter Koch, Howard Cosell, Jim McMahon","Johnny's the top high-school football player and many colleges want him. His girlfriend, coach and best friend want him in the college, serving themselves most.",4.6,6020,"$22,000,000 ","$17,550,399 ",17550399.00,10,38,13
tt0419843,Il bacio che aspettavo,In the Land of Women,2007,8/24/2007,"Comedy, Drama, Romance",97,USA,English,Jonathan Kasdan,Jonathan Kasdan,Castle Rock Entertainment,"Elena Anaya, Adam Brody, Kelsey Keel, Danielle Savre, Gia Mantegna, Rob Reinis, JoBeth Williams, Makenzie Vega, Kristen Stewart, Meg Ryan, Olympia Dukakis, Dustin Milligan, Graham Wardle, Elise Gatien, Krsy Fox",A sleazy writer has a chance to redeem himself when he goes to stay with his grandmother and befriends the neighbors.,6.4,30715,"$10,000,000 ","$11,052,958 ",17562071.00,47,84,81
tt1810683,Little Boy,Little Boy,2015,4/24/2015,"Drama, History, War",106,"Mexico, USA",English,Alejandro Monteverde,"Alejandro Monteverde, Pepe Portillo",Metanoia Films,"Jakob Salvati, Emily Watson, David Henrie, Michael Rapaport, Cary-Hiroyuki Tagawa, Tom Wilkinson, Ben Chaplin, Ted Levine, Kevin James, Ali Landry Monteverde, Abraham Benrubi, Eduardo Verรกstegui, Aaron Leddick, Americus Abesamis, Andy Geller",An eight-year-old boy is willing to do whatever it takes to end World War II so he can bring his father home. The story reveals the indescribable love a father has for his little boy and the love a son has for his father.,7.4,21901,"$20,000,000 ","$6,485,961 ",17572289.00,30,139,52
tt0120662,The Eye - Lo sguardo,Eye of the Beholder,1999,11/26/1999,"Drama, Mystery, Thriller",109,"Canada, UK, Australia, USA",English,Stephan Elliott,"Marc Behm, Stephan Elliott",Ambridge Film Partnership,"Ewan McGregor, Ashley Judd, Patrick Bergin, Geneviรจve Bujold, k.d. lang, Jason Priestley, Anne-Marie Brown, Kaitlin Brown, David Nerman, Steven McCarthy, Vlasta Vrana, Janine Theriault, Don Jordan, Maria Revelins, Lisa Forget","A private eye shadows a female serial killer of men all over the U.S. without her knowing as he, strangely enough, occasionally acts as her guardian angel.",5.1,14354,"$35,000,000 ","$16,500,786 ",17589705.00,29,419,92
tt5208252,Operation Finale,Operation Finale,2018,10/3/2018,"Biography, Drama, History",122,USA,"English, Spanish, French, German",Chris Weitz,Matthew Orton,Metro-Goldwyn-Mayer (MGM),"Oscar Isaac, Ben Kingsley, Mรฉlanie Laurent, Lior Raz, Nick Kroll, Michael Aronov, Ohad Knoller, Greg Hill, Torben Liebrecht, Michael Benjamin Hernandez, Joe Alwyn, Greta Scacchi, Peter Strauss, Haley Lu Richardson, Pรชpรช Rapazote",A team of secret agents set out to track down the Nazi officer who masterminded the Holocaust.,6.6,29814,"$24,000,000 ","$17,612,099 ",17612099.00,58,171,94
tt0119925,L'uomo del giorno dopo,The Postman,1997,2/20/1998,"Action, Adventure, Drama",177,USA,English,Kevin Costner,"David Brin, Eric Roth",Tig Productions,"Kevin Costner, Will Patton, Larenz Tate, Olivia Williams, James Russo, Daniel von Bargen, Tom Petty, Scott Bairstow, Giovanni Ribisi, Roberta Maxwell, Joe Santos, Ron McLarty, Peggy Lipton, Brian Anthony Wilson, Todd Allen",A nameless drifter dons a postman's uniform and bag of mail as he begins a quest to inspire hope to the survivors living in post-apocalyptic America.,6.1,67730,"$80,000,000 ","$17,626,234 ",17626234.00,29,426,85
tt1027862,Swing Vote - Un uomo da 300 milioni di voti,Swing Vote,2008,8/1/2008,"Comedy, Drama",120,USA,English,Joshua Michael Stern,"Jason Richman, Joshua Michael Stern",Touchstone Pictures,"Kevin Costner, Madeline Carroll, Paula Patton, Kelsey Grammer, Dennis Hopper, Nathan Lane, Stanley Tucci, George Lopez, Judge Reinhold, Charles Esten, Richard Petty, Willie Nelson, Mare Winningham, Mark Moses, Nana Visitor","In a remarkable turn-of-events, the result of the presidential election comes down to one man's vote.",6.1,17457,"$21,000,000 ","$16,289,867 ",17635397.00,47,84,131
tt0095174,Frantic,Frantic,1988,9/27/1988,"Crime, Drama, Mystery",120,"USA, France","English, French",Roman Polanski,"Roman Polanski, Gรฉrard Brach",Warner Bros.,"Harrison Ford, Betty Buckley, Emmanuelle Seigner, Djiby Soumare, Dominique Virton, Gรฉrard Klein, Stรฉphane D'Audeville, Laurent Spielvogel, Alain Doutey, Jacques Ciron, Roch Leibovici, Louise Vincent, Patrice Melennec, Ella Jaroszewicz, Joรซlle Lagneau","In a hotel room in Paris, a doctor comes out of the shower and finds that his wife has disappeared. He soon finds himself caught up in a world of intrigue, espionage, gangsters, drugs and murder.",6.9,48334,"$20,000,000 ","$17,637,950 ",17637950.00,66,167,61
tt0846308,Kit Kittredge: An American Girl,Kit Kittredge: An American Girl,2008,7/2/2008,"Comedy, Drama, Family",101,"USA, Canada",English,Patricia Rozema,"Ann Peacock, Valerie Tripp",Picturehouse,"Abigail Breslin, Julia Ormond, Chris O'Donnell, Jane Krakowski, Wallace Shawn, Max Thieriot, Willow Smith, Glenne Headly, Zach Mills, Kenneth Welsh, Madison Davenport, Joan Cusack, Stanley Tucci, Dylan Smith, Douglas Nyback","Set in Cincinnati at the height of the Great Depression, Kit Kittredge, a resourceful young girl, helps her mother run a boardinghouse after her father loses his job.",6.5,5537,"$10,000,000 ","$17,657,973 ",17657973.00,63,28,73
tt1726592,Before I Go to Sleep,Before I Go to Sleep,2014,9/5/2014,"Drama, Horror, Mystery",92,"UK, USA, France, Sweden",English,Rowan Joffe,"Rowan Joffe, S.J. Watson",Scott Free Productions,"Nicole Kidman, Colin Firth, Mark Strong, Ben Crompton, Anne-Marie Duff, Adam Levy, Gabriel Strong, Flynn MacArthur, Dean-Charles Chapman","A woman wakes up every day, remembering nothing as a result of a traumatic accident in her past. One day, new terrifying truths emerge that force her to question everyone around her.",6.3,69924,"$22,000,000 ","$3,242,457 ",17669776.00,41,173,164
tt0444112,"Un po' per caso, un po' per desiderio",Fauteuils d'orchestre,2006,6/9/2006,"Comedy, Drama, Romance",106,France,"French, English, Japanese",Daniรจle Thompson,"Daniรจle Thompson, Christopher Thompson",Thelma Films,"Valรฉrie Lemercier, Cรฉcile de France, Albert Dupontel, Claude Brasseur, Christopher Thompson, Dani, Laura Morante, Suzanne Flon, Sydney Pollack, Franรงois Rollin, Guillaume Gallienne, Annelise Hesme, Franรงoise Lรฉpine, Michel Vuillermoz, Daniel Benoin","A young woman arrives in Paris where she finds a job as a waitress in bar next on Avenue Montaigne that caters to the surrounding theaters and the wealthy inhabitants of the area. She will meet a pianist, a famous actress and a great art collector, and become acquainted with the ""luxurious"" world her grandmother has told her about since her childhood.",6.7,4008,EUR 8000000,"$2,044,858 ",17690533.00,64,26,76
tt0424205,Joyeux Noรซl - Una veritร  dimenticata dalla storia,Joyeux Noรซl,2005,1/20/2006,"Drama, History, Music",116,"France, Germany, UK, Belgium, Romania, Norway, Japan, USA","French, German, English, Latin",Christian Carion,Christian Carion,Nord-Ouest Films,"Diane Kruger, Natalie Dessay, Benno Fรผrmann, Rolando Villazรณn, Guillaume Canet, Gary Lewis, Dany Boon, Daniel Brรผhl, Lucas Belvaux, Alex Ferns, Steven Robertson, Frank Witter, Bernard Le Coq, Ian Richardson, Thomas Schmauser","In December 1914, an unofficial Christmas truce on the Western Front allows soldiers from opposing sides of the First World War to gain insight into each other's way of life.",7.7,27139,"$22,000,000 ","$1,054,361 ",17709155.00,70,154,124
tt0144814,Carrie 2: La furia,The Rage: Carrie 2,1999,3/12/1999,"Horror, Sci-Fi, Thriller",104,USA,English,"Katt Shea, Robert Mandel","Stephen King, Rafael Moreu",United Artists,"Emily Bergl, Jason London, Dylan Bruno, J. Smith-Cameron, Amy Irving, Zachery Ty Bryan, John Doe, Gordon Clapp, Rachel Blanchard, Charlotte Ayanna, Justin Urich, Mena Suvari, Eli Craig, Eddie Kaye Thomas, Clint Jordan","A horrible massacre strikes up after an outcast teenage girl is taunted by a group of high school jocks, all of them unaware of her cutthroat telekinetic powers.",4.7,15304,"$21,000,000 ","$17,762,705 ",17762705.00,42,258,100
tt3462710,L'amore criminale,Unforgettable,2017,4/27/2017,"Drama, Thriller",100,USA,"English, French",Denise Di Novi,Christina Hodson,DiNovi Pictures,"Rosario Dawson, Katherine Heigl, Geoff Stults, Isabella Kai, Alex Quijano, Sarah Burns, Whitney Cummings, Simon Kassianides, Robert Wisdom, Cheryl Ladd, Stephanie Escajeda, Kincaid Walker, Aline Elasmar, Jayson Blair, Lauren Rose Lewis",A woman sets out to make life a living hell for her ex-husband's new fiancรฉe.,5.1,13561,"$12,000,000 ","$11,368,012 ",17768012.00,45,121,100
tt0095271,Halloween 4 - Il ritorno di Michael Myers,Halloween 4: The Return of Michael Myers,1988,10/21/1988,"Horror, Thriller",88,USA,English,Dwight H. Little,"Dhani Lipsius, Larry Rattner",Trancas International Films,"Donald Pleasence, Ellie Cornell, Danielle Harris, George P. Wilbur, Michael Pataki, Beau Starr, Kathleen Kinmont, Sasha Jenson, Gene Ross, Carmen Filpi, Raymond O'Connor, Jeff Olson, Karen Alston, Nancy Borgenicht, David Jensen","Ten years after his original massacre, the invalid Michael Myers awakens on Halloween Eve and returns to Haddonfield to kill his seven-year-old niece. Can Dr. Loomis stop him?",5.9,42355,"$5,000,000 ","$17,768,757 ",17768757.00,34,425,165
tt0090927,Delta Force,The Delta Force,1986,5/3/1986,"Action, Adventure, Drama",125,"USA, Israel","English, Arabic, Hebrew, Greek",Menahem Golan,"James Bruner, Menahem Golan",Golan-Globus Productions,"Chuck Norris, Lee Marvin, Martin Balsam, Joey Bishop, Robert Forster, Lainie Kazan, George Kennedy, Hanna Schygulla, Susan Strasberg, Bo Svenson, Robert Vaughn, Shelley Winters, William Wallace, Charles Grant, Steve James","After a plane is hijacked by terrorists, The Delta Force is sent in to resolve the crisis.",5.6,18449,"$12,000,000 ","$17,768,900 ",17768900.00,37,152,73
tt2235779,Le origini del male,The Quiet Ones,2014,7/2/2014,"Horror, Mystery, Thriller",98,UK,English,John Pogue,"Craig Rosenberg, Oren Moverman",Caffeination,"Jared Harris, Sam Claflin, Erin Richards, Rory Fleck Byrne, Olivia Cooke, Laurie Calvert, Aldo Maland, Max Pirkis, Tracy Ray, Richard Cunningham, Eileen Nicholas, Rebecca Scott, Aretha Ayeh, Max Macintosh, Harman Singh","A university professor and a team of students conduct an experiment on a young woman, uncovering terrifyingly dark, unexpected forces in the process.",5.1,18907,"$200,000 ","$8,509,867 ",17835162.00,41,106,210
tt0454824,Giovani aquile,Flyboys,2006,6/29/2007,"Action, Drama, History",140,"UK, USA","English, French",Tony Bill,"Phil Sears, Blake T. Evans",Electric Entertainment,"James Franco, Scott Hazell, Mac McDonald, Philip Winchester, Todd Boyce, Karen Ford, Ruth Bradley, Abdul Salis, Jean-Philippe รcoffey, Tim Pigott-Smith, Tyler Labine, Gail Downey, David Ellison, Jean Reno, Augustin Legrand","The adventures of the Lafayette Escadrille, young Americans who volunteered for the French military before the U.S. entered World War I, and became the country's first fighter pilots.",6.5,40815,"$60,000,000 ","$13,090,630 ",17858059.00,47,266,125
tt1235166,Il profeta,Un prophรจte,2009,3/19/2010,"Crime, Drama",155,"France, Italy","French, Arabic, Corsican",Jacques Audiard,"Thomas Bidegain, Jacques Audiard",Why Not Productions,"Tahar Rahim, Niels Arestrup, Adel Bencherif, Reda Kateb, Hichem Yacoubi, Jean-Philippe Ricci, Gilles Cohen, Pierre Leccia, Antoine Basler, Foued Nassah, Jean-Emmanuel Pagni, Frรฉdรฉric Graziani, Leรฏla Bekhti, Rabah Loucif, Slimane Dazi",A young Arab man is sent to a French prison.,7.9,92084,"$13,000,000 ","$2,087,720 ",17874044.00,90,166,264
tt1456472,Habemus Papam,Habemus Papam,2011,4/15/2011,"Comedy, Drama",102,"Italy, France","Italian, German, Latin, English, Spanish, Polish, French",Nanni Moretti,"Nanni Moretti, Francesco Piccolo",Sacher Film,"Michel Piccoli, Jerzy Stuhr, Renato Scarpa, Franco Graziosi, Camillo Milli, Roberto Nobile, Ulrich von Dobschรผtz, Gianluca Gobbi, Nanni Moretti, Margherita Buy, Camilla Ridolfi, Leonardo Della Bianca, Dario Cantarelli, Manuela Mandracchia, Rossana Mortara",A story centered on the relationship between the newly elected Pope and his therapist.,6.7,12937,EUR 9000000,"$548,115 ",17877523.00,64,37,173
tt0970411,Ember - Il mistero della cittร  di luce,City of Ember,2008,12/19/2008,"Adventure, Family, Fantasy",90,USA,English,Gil Kenan,"Caroline Thompson, Jeanne Duprau",Playtone,"Saoirse Ronan, David Ryall, Harry Treadaway, Mary Kay Place, Tim Robbins, Bill Murray, Mackenzie Crook, Toby Jones, Liam Burke, Brid Ni Chionaola, Maureen Dow, Lucinda Dryzek, Lorraine Hilton, B.J. Hogg, Marianne Jean-Baptiste","For generations, the people of the City of Ember have flourished in an amazing world of glittering lights. But Ember's once powerful generator is failing and the great lamps that illuminate the city are starting to flicker.",6.5,62073,"$55,000,000 ","$7,873,007 ",17929684.00,58,124,123
tt0106500,CB4,CB4,1993,3/12/1993,"Comedy, Music",89,USA,English,Tamra Davis,"Chris Rock, Nelson George",Imagine Entertainment,"Chris Rock, Allen Payne, Deezer D, Chris Elliott, Phil Hartman, Charlie Murphy, Khandi Alexander, Art Evans, Theresa Randle, Willard E. Pugh, Ty Granderson Jones, Rachel True, Victor Wilson, Richard Gant, J.D. Daniels","A guy makes a documentary of the rap band CB4 by following them. CB4 got popular by stealing Gusto's name, background and image. He wants them dead.",6.3,8629,"$6,000,000 ","$17,953,778 ",17953778.00,49,24,22
tt0082533,L'ululato,The Howling,1981,4/10/1981,Horror,91,USA,"English, Spanish",Joe Dante,"Gary Brandner, John Sayles",Embassy Pictures,"Dee Wallace, Patrick Macnee, Dennis Dugan, Christopher Stone, Belinda Balaski, Kevin McCarthy, John Carradine, Slim Pickens, Elisabeth Brooks, Robert Picardo, Margie Impert, Noble Willingham, James Murtaugh, James MacKrell, Kenneth Tobey","After a bizarre and near deadly encounter with a serial killer, a television newswoman is sent to a remote mountain resort whose residents may not be what they seem.",6.6,30169,"$1,000,000 ","$17,985,893 ",17985893.00,68,230,137
tt3850214,Dope: Follia e riscatto,Dope,2015,6/19/2015,"Comedy, Crime, Drama",103,USA,"English, Spanish",Rick Famuyiwa,Rick Famuyiwa,i am OTHER,"ASAP Rocky, Blake Anderson, Bruce Beatty, De'aundre Bonds, Julian Finch, Quincy Brown, Kiersey Clemons, Kimberly Elise, Rick Fox, Christopher Glenn, Ricky Harris, Chanel Iman, Wyking Jones, Amin Joseph, Kap G","Life changes for Malcolm, a geek who's surviving life in a tough neighborhood, after a chance invitation to an underground party leads him and his friends into a Los Angeles adventure.",7.2,79818,"$7,000,000 ","$17,506,470 ",17986781.00,72,117,198
tt0180073,Quills - La penna dello scandalo,Quills,2000,3/2/2001,"Biography, Drama",124,"UK, Germany, USA","English, Latin",Philip Kaufman,"Doug Wright, Doug Wright",Fox Searchlight Pictures,"Geoffrey Rush, Kate Winslet, Joaquin Phoenix, Michael Caine, Billie Whitelaw, Patrick Malahide, Amelia Warner, Jane Menelaus, Stephen Moyer, Tony Pritchard, Michael Jenn, Danny Babington, George Antoni, Stephen Marcus, Elizabeth Berrington","In a Napoleonic era insane asylum, an inmate, the irrepressible Marquis De Sade, fights a battle of wills against a tyrannically prudish doctor.",7.3,50924,"$13,500,000 ","$7,065,332 ",17989227.00,70,312,99
tt3005242,Cantinflas,Cantinflas,2014,9/18/2014,"Biography, Comedy, Drama",102,Mexico,"Spanish, English",Sebastian del Amo,"Edui Tijerina, Sebastian del Amo",Kenio Films,"ร“scar Jaenada, Adrian Herrera, Michael Imperioli, Alejandra Prado, Ilse Salas, Alejandro Calva, Bรกrbara Mori, Ana Layevska, Alejandro Springall, Alfonso Borbolla, Luis Gerardo Mรฉndez, Joaquรญn Cosio, Andrรฉs Montiel, Cassandra Ciangherotti, Aranzta Muรฑoz","The untold story of Mexico's greatest and most beloved comedy film star of all time, from his humble origins on the small stage to the bright lights of Hollywood.",6.5,3743,"$3,000,000 ","$6,382,924 ",17998703.00,44,15,30
